"id","date","chronological_band","polity","event","core_sources","source_caveat","actioner_representation","spatial_scope","first_depiction_file"
"ML-1526-002","1526（嘉靖五年）","1506-1567_zhengde_jiajing","明","嘉靖朝礼制、内阁与人事的本年诏令和奏议形成中枢协调线索，留中与施行之间应予区分。","《世宗实录》嘉靖五年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;religious_and_cultural_actors","imperial_or_multi_regional","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1526-003","1526（嘉靖五年）","1506-1567_zhengde_jiajing","明","海禁、朝贡和沿海港口管理的本年材料显示官方海上政策，禁令范围与实际航行须分别调查。（材料核查重点：诏令或奏议的形成与发受链）","《世宗实录》嘉靖五年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;armed_forces;maritime_and_foreign_polities","maritime_or_transregional","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1526-004","1526（嘉靖五年）","1506-1567_zhengde_jiajing","明","海禁、朝贡和沿海港口管理的本年材料显示官方海上政策，禁令范围与实际航行须分别调查。（材料核查重点：报称信息的来源、抄传与行政分类）","《世宗实录》嘉靖五年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;armed_forces;maritime_and_foreign_polities","maritime_or_transregional","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1526-005","1526（嘉靖五年）","1506-1567_zhengde_jiajing","明","北边警报、边镇防务和西南处置的本年军政材料标记边疆压力，敌我称谓与军数应回到原文。","《世宗实录》嘉靖五年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;frontier_polities_and_communities","frontier_or_borderland","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1527-001","1527（嘉靖六年）","1506-1567_zhengde_jiajing","明","湖广洪水泛滥","《世宗实录》嘉靖六年条；《明史·五行志》；受灾府县地方志与奏疏","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;local_society_and_elites","local_or_provincial","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1527-002","1527（嘉靖六年）","1506-1567_zhengde_jiajing","明","祀典、学校、出版或讲学的本年材料记录文化制度活动，规范话语不等于社会普遍认同。（材料核查重点：诏令或奏议的形成与发受链）","《世宗实录》嘉靖六年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;religious_and_cultural_actors","imperial_or_multi_regional","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1527-003","1527（嘉靖六年）","1506-1567_zhengde_jiajing","明","祀典、学校、出版或讲学的本年材料记录文化制度活动，规范话语不等于社会普遍认同。（材料核查重点：报称信息的来源、抄传与行政分类）","《世宗实录》嘉靖六年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;religious_and_cultural_actors","imperial_or_multi_regional","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1527-004","1527（嘉靖六年）","1506-1567_zhengde_jiajing","明","赋役折色、盐课、河工或田土核查的本年文书为财政改革史提供节点，制度名称不可跨区套用。","《世宗实录》嘉靖六年条；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;fiscal_and_commercial_actors","imperial_or_multi_regional","chapters/anchor-register/zhengde-jiajing-register.tex"
"MM-1527-WANG-YANGMING-GUANGXI","1527（嘉靖六年）","1506-1567_zhengde_jiajing","明与广西思恩、田州土司","王守仁受命处理思恩、田州土司冲突，兼用招抚、军事与设治方案","《世宗实录》嘉靖六年广西条；《明史·王守仁传》；《王阳明全集》广西奏疏","任命和主要处置可由实录、王守仁奏疏与传记互证；官文中的叛乱分类、降附规模和改置成效不能代替土司及山地社群立场。","court_and_officials;armed_forces;frontier_polities_and_communities;fiscal_and_commercial_actors","frontier_or_borderland","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1528-001","1528（嘉靖七年）","1506-1567_zhengde_jiajing","明","明吐鲁番冲突：吐鲁番恢复贸易特权","《世宗实录》嘉靖七年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;frontier_polities_and_communities;fiscal_and_commercial_actors","frontier_or_borderland","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1528-002","1528（嘉靖七年）","1506-1567_zhengde_jiajing","明","北边警报、边镇防务和西南处置的本年军政材料标记边疆压力，敌我称谓与军数应回到原文。","《世宗实录》嘉靖七年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;frontier_polities_and_communities","frontier_or_borderland","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1528-004","1528（嘉靖七年）","1506-1567_zhengde_jiajing","明","灾异、赈济及地方工程的本年报告可与州县材料互校，救济命令不自动证明救济到达。（材料核查重点：报称信息的来源、抄传与行政分类）","《世宗实录》嘉靖七年条；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;local_society_and_elites;fiscal_and_commercial_actors","local_or_provincial","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1528-005","1528（嘉靖七年）","1506-1567_zhengde_jiajing","明","海禁、朝贡和沿海港口管理的本年材料显示官方海上政策，禁令范围与实际航行须分别调查。","《世宗实录》嘉靖七年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;maritime_and_foreign_polities","maritime_or_transregional","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1529-001","1529（嘉靖八年）","1506-1567_zhengde_jiajing","明","嘉靖倭寇袭扰：温州数名将领因与倭寇勾结被流放","《世宗实录》嘉靖八年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;maritime_and_foreign_polities","maritime_or_transregional","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1529-002","1529（嘉靖八年）","1506-1567_zhengde_jiajing","明","看到了一颗不吉利的彗星","《世宗实录》嘉靖八年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1529-003","1529（嘉靖八年）","1506-1567_zhengde_jiajing","明","嘉靖朝礼制、内阁与人事的本年诏令和奏议形成中枢协调线索，留中与施行之间应予区分。","《世宗实录》嘉靖八年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;religious_and_cultural_actors","imperial_or_multi_regional","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1529-004","1529（嘉靖八年）","1506-1567_zhengde_jiajing","明","祀典、学校、出版或讲学的本年材料记录文化制度活动，规范话语不等于社会普遍认同。","《世宗实录》嘉靖八年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;religious_and_cultural_actors","imperial_or_multi_regional","chapters/anchor-register/zhengde-jiajing-register.tex"
"MM-1529-WANG-YANGMING-DEATH","1529（嘉靖七年）","1506-1567_zhengde_jiajing","明","王守仁自广西返乡途中病逝，其学术与军政文字随后由门人整理传播","《明史·王守仁传》；《王阳明年谱》嘉靖七年条；《王阳明全集》序跋与遗书","死亡时间与行程大体可由年谱、文集和传记互校；门人编订文本有选择与后出修订，不能当作其每一行动的同期记录。","court_and_officials;armed_forces;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1530-001","1530（嘉靖九年）","1506-1567_zhengde_jiajing","明","赋役折色、盐课、河工或田土核查的本年文书为财政改革史提供节点，制度名称不可跨区套用。","《世宗实录》嘉靖九年条；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;fiscal_and_commercial_actors","imperial_or_multi_regional","chapters/anchor-register/zhengde-jiajing-register.tex"
"ML-1530-002","1530（嘉靖九年）","1506-1567_zhengde_jiajing","明","嘉靖朝礼制、内阁与人事的本年诏令和奏议形成中枢协调线索，留中与施行之间应予区分。","《世宗实录》嘉靖九年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;religious_and_cultural_actors","imperial_or_multi_regional","chapters/anchor-register/zhengde-jiajing-register.tex"
